"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0UA50","2019-07-25 00:00:00","808.000","59.000","0.600","22.800","0.990","921.400","-99.000","9.000","-99.000","-99.000","-99.000","26.100","","21.600",""
"C0T960","2019-07-25 00:00:00","120.000","180.000","0.500","25.700","0.990","996.000","-99.000","0.000","-99.000","-99.000","-99.000","33.800","","23.600",""
"C0SA80","2019-07-25 00:00:00","136.000","239.000","0.400","25.700","0.910","994.000","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","23.700",""
"C0E780","2019-07-25 00:00:00","160.000","207.000","0.500","27.000","0.860","990.600","-99.000","0.000","-99.000","-99.000","-99.000","33.000","","25.200",""
"C0F9Q0","2019-07-25 00:00:00","149.000","110.000","1.200","26.900","0.940","991.300","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","24.600",""
"C0F9X0","2019-07-25 00:00:00","166.000","198.000","2.900","27.000","0.900","990.800","-99.000","0.000","-99.000","-99.000","-99.000","31.000","","25.200",""
"C0F0D0","2019-07-25 00:00:00","3171.000","149.000","1.700","9.900","1.000","700.200","-99.000","0.000","-99.000","-99.000","-99.000","18.100","","8.600",""
"C0S730","2019-07-25 00:00:00","110.000","181.000","2.500","27.600","0.870","996.800","-99.000","0.000","-99.000","-99.000","-99.000","30.800","","26.400",""
"C0T790","2019-07-25 00:00:00","2830.000","291.000","1.100","11.800","0.960","729.300","-99.000","0.000","-99.000","-99.000","-99.000","19.600","","10.600",""
"C0M830","2019-07-25 00:00:00","540.000","0.000","0.000","23.400","0.990","951.400","-99.000","0.500","-99.000","-99.000","-99.000","32.100","","20.600",""
"C0V750","2019-07-25 00:00:00","50.000","81.000","1.300","29.300","1.000","1004.400","-99.000","0.000","-99.000","-99.000","-99.000","32.500","","27.000",""
"C0K530","2019-07-25 00:00:00","12.000","172.000","0.700","28.300","0.880","1007.800","-99.000","0.000","-99.000","-99.000","-99.000","31.400","","25.800",""
"C0G850","2019-07-25 00:00:00","62.000","0.000","0.200","28.400","0.860","1001.400","-99.000","0.500","-99.000","-99.000","-99.000","33.800","","26.100",""
"C0M780","2019-07-25 00:00:00","30.000","191.000","0.400","27.400","0.880","1006.100","-99.000","54.500","-99.000","-99.000","-99.000","31.600","","24.900",""
"C0K510","2019-07-25 00:00:00","10.000","129.000","0.800","27.700","0.870","1007.400","-99.000","0.000","-99.000","-99.000","-99.000","32.500","","25.600",""
"C0R380","2019-07-25 00:00:00","2.000","90.000","1.200","26.700","-99.000","1009.200","-99.000","0.000","-99.000","-99.000","-99.000","34.500","","24.200",""
"C0D650","2019-07-25 00:00:00","97.000","186.000","1.400","27.500","0.820","997.700","-99.000","0.000","-99.000","-99.000","-99.000","31.400","","26.300",""
"C0V630","2019-07-25 00:00:00","19.000","181.000","0.900","28.900","0.810","1009.000","-99.000","0.000","-99.000","-99.000","-99.000","32.500","","26.400",""
"C0U910","2019-07-25 00:00:00","17.000","228.000","1.000","27.500","0.840","1006.600","-99.000","1.000","-99.000","-99.000","-99.000","32.500","","25.600",""
"C0U600","2019-07-25 00:00:00","10.000","309.000","0.300","26.200","0.990","1007.500","-99.000","13.500","-99.000","-99.000","-99.000","32.000","","24.500",""
"C0G820","2019-07-25 00:00:00","29.000","0.000","0.000","27.100","1.000","1005.100","-99.000","0.000","-99.000","-99.000","-99.000","33.100","","25.000",""
"C0R590","2019-07-25 00:00:00","72.000","65.000","1.900","26.900","0.990","1001.000","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","24.900",""
"C0A9E0","2019-07-25 00:00:00","26.000","166.000","0.900","28.800","0.800","1005.800","-99.000","0.000","-99.000","-99.000","-99.000","33.300","","26.400",""
"C0R480","2019-07-25 00:00:00","57.000","0.000","0.000","27.600","0.890","1002.700","-99.000","0.000","-99.000","-99.000","-99.000","33.600","","24.600",""
"C0X300","2019-07-25 00:00:00","70.000","43.000","0.600","25.700","0.960","1001.300","-99.000","0.000","-99.000","-99.000","-99.000","33.300","","23.700",""
"C0U970","2019-07-25 00:00:00","7.000","297.000","1.000","27.500","0.860","1008.900","-99.000","0.000","-99.000","-99.000","-99.000","31.800","","25.700",""
"C0M750","2019-07-25 00:00:00","10.000","139.000","1.600","28.800","0.860","1007.900","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","27.000",""
"C0I110","2019-07-25 00:00:00","161.000","61.000","0.400","25.300","0.990","991.800","-99.000","1.000","-99.000","-99.000","-99.000","33.100","","23.500",""
"C0V370","2019-07-25 00:00:00","74.000","0.000","0.000","25.500","1.000","1001.400","-99.000","0.000","-99.000","-99.000","-99.000","33.000","","24.000",""
"C0C690","2019-07-25 00:00:00","242.000","172.000","0.800","26.300","0.810","980.600","-99.000","0.000","-99.000","-99.000","-99.000","32.200","","24.200",""
"C0A540","2019-07-25 00:00:00","401.000","0.000","0.000","23.300","0.990","960.900","-99.000","12.000","-99.000","-99.000","-99.000","30.000","","22.100",""
"C0H950","2019-07-25 00:00:00","192.000","0.000","0.000","24.300","0.990","988.700","-99.000","0.500","-99.000","-99.000","-99.000","32.400","","22.500",""
"C0R360","2019-07-25 00:00:00","20.000","0.000","0.000","25.800","-99.000","1007.400","-99.000","1.000","-99.000","-99.000","-99.000","31.100","","24.800",""
"C0O960","2019-07-25 00:00:00","112.000","110.000","1.100","26.300","0.900","996.500","-99.000","0.000","-99.000","-99.000","-99.000","31.500","","25.000",""
"C0AH10","2019-07-25 00:00:00","30.000","155.000","1.400","27.900","0.890","1003.900","-99.000","1.000","-99.000","-99.000","-99.000","33.800","","26.400",""
"C0X210","2019-07-25 00:00:00","38.000","139.000","1.000","26.600","0.940","1003.300","-99.000","1.500","-99.000","-99.000","-99.000","33.000","","24.400",""
"C0D430","2019-07-25 00:00:00","87.000","0.000","0.000","24.800","0.990","997.700","-99.000","0.500","-99.000","-99.000","-99.000","33.200","","22.900",""
"C0AD30","2019-07-25 00:00:00","20.000","0.000","0.000","29.400","0.760","1004.300","-99.000","0.000","-99.000","-99.000","-99.000","33.900","","27.000",""
"C0R240","2019-07-25 00:00:00","87.000","50.000","0.500","25.900","0.990","999.200","-99.000","2.500","-99.000","-99.000","-99.000","33.000","","24.100",""
"C0U960","2019-07-25 00:00:00","1885.000","0.000","0.000","16.200","0.960","814.000","-99.000","4.000","-99.000","-99.000","-99.000","22.500","","15.500",""
"C0T9E0","2019-07-25 00:00:00","415.000","0.000","0.000","24.700","0.920","964.500","-99.000","0.000","-99.000","-99.000","-99.000","29.800","","23.500",""
"C0D550","2019-07-25 00:00:00","1956.000","159.000","0.900","17.400","0.840","811.300","-99.000","0.000","-99.000","-99.000","-99.000","23.400","","15.200",""
"C0V820","2019-07-25 00:00:00","441.000","51.000","0.900","24.100","0.980","962.600","-99.000","0.000","-99.000","-99.000","-99.000","32.500","","21.700",""
"C0S810","2019-07-25 00:00:00","65.000","292.000","0.700","26.800","0.940","1004.500","-99.000","0.000","-99.000","-99.000","-99.000","32.600","","24.800",""
"C0R580","2019-07-25 00:00:00","10.000","106.000","0.600","28.000","1.000","1007.600","-99.000","0.000","-99.000","-99.000","-99.000","31.800","","25.400",""
"C0Z330","2019-07-25 00:00:00","488.000","0.000","0.000","24.500","0.990","957.300","-99.000","0.000","-99.000","-99.000","-99.000","32.500","","23.200",""
"C0K390","2019-07-25 00:00:00","31.000","167.000","1.000","27.300","0.880","1005.800","-99.000","16.500","-99.000","-99.000","-99.000","32.000","","25.300",""
"C0I540","2019-07-25 00:00:00","3344.000","255.000","0.600","10.100","0.900","685.800","-99.000","-99.000","-99.000","-99.000","-99.000","13.900","","8.200",""
"C0G890","2019-07-25 00:00:00","24.000","176.000","2.200","28.700","0.950","1006.200","-99.000","0.000","-99.000","-99.000","-99.000","31.900","","26.600",""
"C0G720","2019-07-25 00:00:00","50.000","131.000","1.400","26.900","0.940","1003.300","-99.000","0.000","-99.000","-99.000","-99.000","32.300","","25.000",""
"C0UA40","2019-07-25 00:00:00","1121.000","228.000","0.400","20.800","0.980","888.600","-99.000","37.500","-99.000","-99.000","-99.000","24.700","","20.300",""
"C0A560","2019-07-25 00:00:00","405.000","0.000","0.000","24.400","1.000","963.400","-99.000","0.500","-99.000","-99.000","-99.000","32.700","","22.200",""
"C0V400","2019-07-25 00:00:00","56.000","30.000","1.700","26.800","0.950","1002.100","-99.000","0.000","-99.000","-99.000","-99.000","31.500","","25.200",""
"C0X130","2019-07-25 00:00:00","27.000","116.000","1.000","27.800","0.950","1006.000","-99.000","0.000","-99.000","-99.000","-99.000","33.300","","25.600",""
"C0A520","2019-07-25 00:00:00","48.000","0.000","0.100","27.100","0.970","1003.600","-99.000","0.500","-99.000","-99.000","-99.000","34.000","","24.000",""
"C0U870","2019-07-25 00:00:00","474.000","56.000","0.400","24.200","0.910","957.400","-99.000","1.500","-99.000","-99.000","-99.000","29.200","","22.600",""
"C0S690","2019-07-25 00:00:00","522.000","29.000","0.700","23.600","0.980","951.700","-99.000","0.000","-99.000","-99.000","-99.000","31.500","","22.300",""
"C0R150","2019-07-25 00:00:00","105.000","106.000","1.300","26.900","0.990","996.400","-99.000","0.000","-99.000","-99.000","-99.000","35.500","","24.400",""
"C0K560","2019-07-25 00:00:00","117.000","81.000","0.500","25.200","0.960","996.900","-99.000","3.500","-99.000","-99.000","-99.000","34.200","","23.500",""
"C0X100","2019-07-25 00:00:00","10.000","187.000","1.300","29.800","0.840","1006.200","-99.000","0.000","-99.000","-99.000","-99.000","32.300","","27.600",""
"C0K460","2019-07-25 00:00:00","60.000","171.000","1.700","27.300","0.840","1001.700","-99.000","0.000","-99.000","-99.000","-99.000","32.500","","25.200",""
"C0M740","2019-07-25 00:00:00","15.000","143.000","1.000","27.600","0.930","1006.800","-99.000","0.000","-99.000","-99.000","-99.000","31.500","","25.300",""
"C0SA10","2019-07-25 00:00:00","411.000","43.000","0.900","25.000","0.990","964.300","-99.000","3.000","-99.000","-99.000","-99.000","29.900","","23.700",""
"C0C660","2019-07-25 00:00:00","176.000","228.000","0.500","27.100","0.810","988.900","-99.000","0.000","-99.000","-99.000","-99.000","32.200","","25.400",""
"C0R620","2019-07-25 00:00:00","34.000","265.000","1.100","28.100","0.860","1006.000","-99.000","0.000","-99.000","-99.000","-99.000","31.500","","25.400",""
"C0F0B0","2019-07-25 00:00:00","311.000","121.000","0.700","25.500","0.960","974.500","-99.000","0.000","-99.000","-99.000","-99.000","31.500","","22.300",""
"C0O970","2019-07-25 00:00:00","71.000","100.000","1.400","25.400","1.000","1001.600","-99.000","0.000","-99.000","-99.000","-99.000","34.000","","24.100",""
"C0F9P0","2019-07-25 00:00:00","26.000","205.000","2.400","28.900","0.830","1006.100","-99.000","0.000","-99.000","-99.000","-99.000","32.000","","27.200",""
"C0X220","2019-07-25 00:00:00","26.000","318.000","1.600","28.000","0.850","1006.300","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","25.700",""
"C0M680","2019-07-25 00:00:00","37.000","169.000","0.500","27.400","0.920","1006.600","-99.000","15.000","-99.000","-99.000","-99.000","32.400","","25.200",""
"C0S710","2019-07-25 00:00:00","382.000","346.000","0.600","24.800","0.930","968.200","-99.000","1.000","-99.000","-99.000","-99.000","30.100","","22.800",""
"C0F9T0","2019-07-25 00:00:00","111.000","203.000","0.900","28.900","0.800","996.800","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","25.800",""
"C0F9N0","2019-07-25 00:00:00","75.000","159.000","0.600","28.300","0.820","1000.700","-99.000","0.000","-99.000","-99.000","-99.000","33.400","","25.900",""
"C0G740","2019-07-25 00:00:00","24.000","143.000","0.900","27.600","0.880","1006.600","-99.000","0.000","-99.000","-99.000","-99.000","31.900","","25.400",""
"C0UA70","2019-07-25 00:00:00","547.000","163.000","1.500","24.100","0.990","949.400","-99.000","1.000","-99.000","-99.000","-99.000","30.500","","22.000",""
"C0R400","2019-07-25 00:00:00","15.000","0.000","0.000","26.400","-99.000","1007.800","-99.000","0.000","-99.000","-99.000","-99.000","34.000","","24.200",""
"C0G660","2019-07-25 00:00:00","27.000","132.000","0.700","27.300","0.910","1007.600","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","25.200",""
"C0W140","2019-07-25 00:00:00","21.000","221.000","1.300","27.300","0.920","1006.600","-99.000","0.000","-99.000","-99.000","-99.000","30.700","","26.200",""
"C0U720","2019-07-25 00:00:00","1260.000","303.000","0.300","21.100","0.990","886.100","-99.000","0.000","-99.000","-99.000","-99.000","28.000","","20.200",""
"C0X150","2019-07-25 00:00:00","18.000","107.000","1.600","28.800","0.890","1008.500","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","26.400",""
"C0Z050","2019-07-25 00:00:00","830.000","0.000","0.000","23.000","0.970","921.400","-99.000","2.000","-99.000","-99.000","-99.000","30.000","","20.100",""
"C0I490","2019-07-25 00:00:00","1601.000","198.000","1.100","18.700","0.990","842.000","-99.000","0.000","-99.000","-99.000","-99.000","25.100","","16.400",""
"C0I090","2019-07-25 00:00:00","910.000","0.000","0.200","21.700","0.990","911.600","-99.000","1.500","-99.000","-99.000","-99.000","26.200","","20.400",""
"C0X240","2019-07-25 00:00:00","394.000","166.000","0.400","24.000","0.950","966.500","-99.000","0.000","-99.000","-99.000","-99.000","31.500","","22.200",""
"C0S990","2019-07-25 00:00:00","409.000","75.000","0.700","25.300","0.890","964.700","-99.000","0.000","-99.000","-99.000","-99.000","31.100","","24.200",""
"C0E850","2019-07-25 00:00:00","104.000","117.000","0.600","25.400","0.930","996.400","-99.000","0.000","-99.000","-99.000","-99.000","32.600","","23.300",""
"C0T9B0","2019-07-25 00:00:00","558.000","239.000","0.600","23.700","0.900","949.300","-99.000","0.000","-99.000","-99.000","-99.000","27.700","","22.800",""
"C0G650","2019-07-25 00:00:00","34.000","154.000","0.800","27.400","0.990","1005.000","-99.000","0.000","-99.000","-99.000","-99.000","34.000","","25.400",""
"C0K580","2019-07-25 00:00:00","26.000","0.000","0.000","26.500","0.950","1007.300","-99.000","1.500","-99.000","-99.000","-99.000","32.800","","24.800",""
"C0X050","2019-07-25 00:00:00","25.000","188.000","1.200","26.600","0.930","1005.300","-99.000","1.500","-99.000","-99.000","-99.000","33.000","","24.500",""
"CM0100","2019-07-25 00:00:00","25.000","58.000","1.500","27.300","0.820","1005.500","-99.000","0.000","-99.000","-99.000","-99.000","31.900","","25.300",""
"C0AC70","2019-07-25 00:00:00","71.000","0.000","0.000","27.400","0.890","1000.500","-99.000","7.000","-99.000","-99.000","-99.000","33.900","","25.700",""
"CM0130","2019-07-25 00:00:00","11.000","155.000","1.800","29.300","0.790","1008.600","-99.000","0.000","-99.000","-99.000","-99.000","30.500","","27.100",""
"C0W110","2019-07-25 00:00:00","16.000","198.000","4.900","23.600","0.850","1005.900","-99.000","0.000","-99.000","-99.000","-99.000","26.500","","22.600",""
"C0X120","2019-07-25 00:00:00","28.000","122.000","1.600","27.700","0.990","-99.000","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","25.700",""
"C0R100","2019-07-25 00:00:00","1006.000","306.000","0.500","21.200","0.990","901.700","-99.000","21.000","-99.000","-99.000","-99.000","28.100","","19.000",""
"C0C700","2019-07-25 00:00:00","151.000","0.000","0.000","28.300","0.750","991.800","-99.000","0.000","-99.000","-99.000","-99.000","32.100","","25.000",""
"C0W130","2019-07-25 00:00:00","18.000","196.000","2.400","27.900","0.860","1005.700","-99.000","0.000","-99.000","-99.000","-99.000","30.800","","26.500",""
"C0F9R0","2019-07-25 00:00:00","20.000","0.000","0.000","28.400","1.000","1007.300","-99.000","0.000","-99.000","-99.000","-99.000","31.900","","26.700",""
"C0V660","2019-07-25 00:00:00","25.000","100.000","0.700","28.100","0.890","1007.100","-99.000","0.000","-99.000","-99.000","-99.000","32.600","","26.200",""
"C0C590","2019-07-25 00:00:00","72.000","205.000","1.400","27.100","0.840","999.400","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","25.000",""
"C0I520","2019-07-25 00:00:00","3860.000","-99.000","-99.000","7.700","0.660","644.600","-99.000","-99.000","-99.000","-99.000","-99.000","11.300","","6.900",""
"C0E530","2019-07-25 00:00:00","341.000","229.000","1.000","25.600","0.900","970.500","-99.000","0.000","-99.000","-99.000","-99.000","30.600","","23.900",""
"C0M790","2019-07-25 00:00:00","15.000","0.000","0.200","27.300","0.920","1006.400","-99.000","13.000","-99.000","-99.000","-99.000","32.200","","25.600",""
"C0R130","2019-07-25 00:00:00","1040.000","83.000","1.200","21.100","0.990","895.900","-99.000","0.000","-99.000","-99.000","-99.000","26.100","","19.500",""
"C0AH30","2019-07-25 00:00:00","755.000","148.000","1.700","23.400","0.960","925.900","-99.000","2.000","-99.000","-99.000","-99.000","28.000","","21.800",""
"C0X170","2019-07-25 00:00:00","50.000","121.000","1.000","28.300","0.830","1003.000","-99.000","0.000","-99.000","-99.000","-99.000","33.300","","26.600",""
"C0K291","2019-07-25 00:00:00","8.000","181.000","1.100","28.800","0.860","1008.500","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","26.600",""
"C0D480","2019-07-25 00:00:00","223.000","0.000","0.000","24.600","0.960","982.800","-99.000","0.000","-99.000","-99.000","-99.000","31.900","","22.600",""
"C0F0C0","2019-07-25 00:00:00","983.000","0.000","0.000","21.200","0.990","902.800","-99.000","0.000","-99.000","-99.000","-99.000","27.000","","19.900",""
"C0U860","2019-07-25 00:00:00","5.000","0.000","0.100","28.300","0.880","1008.400","-99.000","1.000","-99.000","-99.000","-99.000","32.600","","25.200",""
"C0AC60","2019-07-25 00:00:00","55.000","0.000","0.000","27.300","0.950","1002.300","-99.000","0.000","-99.000","-99.000","-99.000","34.100","","24.800",""
"C0R510","2019-07-25 00:00:00","31.000","93.000","0.900","28.400","0.880","1005.900","-99.000","0.000","-99.000","-99.000","-99.000","33.600","","25.900",""
